epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,1516.4,1.09767,0.85498,1.30958,0.70114,0.78695,0.75787,0.41693,1.75752,0.89568,1.96509,0.000726125,0.000726125,0.000726125
129,1527,1.10598,0.84591,1.30496,0.57569,0.69766,0.65554,0.33657,1.76696,0.98271,1.99143,0.000722,0.000722,0.000722
130,1537.96,1.10603,0.84275,1.31472,0.62893,0.79562,0.74499,0.38411,1.72631,0.94301,1.87317,0.000717875,0.000717875,0.000717875
131,1547.7,1.12301,0.85055,1.32464,0.65865,0.74072,0.76466,0.43285,1.79449,0.88341,2.07543,0.00071375,0.00071375,0.00071375
132,1558.44,1.14096,0.90132,1.34316,0.63465,0.77792,0.71492,0.36611,1.77821,0.9165,1.87888,0.000709625,0.000709625,0.000709625
133,1569.35,1.13601,0.86581,1.32182,0.79215,0.69405,0.76738,0.37945,1.8541,0.96402,2.04979,0.0007055,0.0007055,0.0007055
134,1578.8,1.14134,0.83447,1.31014,0.62623,0.78967,0.73477,0.38105,1.78292,0.93414,1.92731,0.000701375,0.000701375,0.000701375
135,1589.49,1.13768,0.865,1.3267,0.64089,0.78737,0.7238,0.35794,1.81579,0.90496,1.93914,0.00069725,0.00069725,0.00069725
136,1600.24,1.11108,0.86059,1.2959,0.71332,0.6946,0.76827,0.41184,1.79311,0.85877,1.95349,0.000693125,0.000693125,0.000693125
137,1609.91,1.06915,0.8304,1.28304,0.67527,0.81081,0.77093,0.40271,1.75525,0.84295,1.88069,0.000689,0.000689,0.000689
138,1621.1,1.10737,0.81929,1.31244,0.67187,0.76101,0.74801,0.38082,1.83107,0.90215,2.04452,0.000684875,0.000684875,0.000684875
139,1632.81,1.13422,0.81732,1.31166,0.61807,0.84647,0.74997,0.35999,1.79359,0.96313,1.85839,0.00068075,0.00068075,0.00068075
140,1642.65,1.10558,0.85169,1.30687,0.66147,0.73295,0.74145,0.38054,1.76234,0.93572,1.92588,0.000676625,0.000676625,0.000676625
141,1653.71,1.08916,0.85897,1.30549,0.69459,0.74769,0.771,0.37687,1.83719,0.90148,2.11615,0.0006725,0.0006725,0.0006725
142,1664.6,1.0977,0.84939,1.29959,0.71482,0.76235,0.79645,0.40205,1.82315,0.87504,2.02025,0.000668375,0.000668375,0.000668375
143,1675.65,1.06196,0.7785,1.27862,0.79954,0.69681,0.79513,0.39258,1.83433,0.90552,1.99058,0.00066425,0.00066425,0.00066425
144,1687.93,1.08789,0.84333,1.30294,0.69898,0.78599,0.7756,0.40359,1.721,0.81737,1.88281,0.000660125,0.000660125,0.000660125
145,1697.69,1.0942,0.82639,1.29949,0.61443,0.7384,0.69533,0.34972,1.85714,1.03077,2.08703,0.000656,0.000656,0.000656
146,1708.35,1.06458,0.79249,1.27708,0.64701,0.76196,0.77884,0.40339,1.85171,0.89391,2.1145,0.000651875,0.000651875,0.000651875
147,1719.04,1.08853,0.7963,1.29634,0.57759,0.84008,0.72463,0.34966,1.76957,0.91603,1.89108,0.00064775,0.00064775,0.00064775
148,1728.82,1.0963,0.83831,1.30754,0.71015,0.72935,0.73898,0.36467,1.8508,0.93372,2.02684,0.000643625,0.000643625,0.000643625
149,1739.6,1.07014,0.81111,1.27822,0.54364,0.81104,0.64387,0.31192,1.90849,0.99094,2.09022,0.0006395,0.0006395,0.0006395
150,1750.94,1.05371,0.82366,1.27546,0.57398,0.78741,0.65721,0.33664,1.81353,0.94332,1.96707,0.000635375,0.000635375,0.000635375
151,1761.24,1.0605,0.80677,1.2665,0.62451,0.78317,0.70222,0.36339,1.81324,0.89774,2.05976,0.00063125,0.00063125,0.00063125
152,1771.73,1.08323,0.82405,1.28658,0.67539,0.76654,0.74633,0.36103,1.87041,0.89367,2.15446,0.000627125,0.000627125,0.000627125
153,1782.47,1.06694,0.77143,1.27758,0.7074,0.74049,0.78373,0.39933,1.80076,0.91896,2.04969,0.000623,0.000623,0.000623
154,1792.58,1.06343,0.77935,1.26258,0.6515,0.79547,0.76512,0.41438,1.74696,0.85557,1.94603,0.000618875,0.000618875,0.000618875
155,1804.09,1.07515,0.84587,1.29588,0.637,0.78482,0.72289,0.35552,1.81754,0.97391,2.06265,0.00061475,0.00061475,0.00061475
156,1814.84,1.04673,0.78533,1.26959,0.76994,0.69796,0.75409,0.37384,1.76679,0.86932,1.95107,0.000610625,0.000610625,0.000610625
157,1824.36,1.02318,0.7928,1.26296,0.60882,0.84902,0.72441,0.38024,1.71356,0.94438,1.87878,0.0006065,0.0006065,0.0006065
158,1835.11,1.04459,0.76919,1.26518,0.60244,0.77429,0.71153,0.35744,1.77334,0.94695,1.91398,0.000602375,0.000602375,0.000602375
159,1846.69,1.05303,0.78619,1.27232,0.66516,0.79153,0.75978,0.40282,1.76939,0.8576,1.97419,0.00059825,0.00059825,0.00059825
160,1856.34,1.05705,0.81165,1.28936,0.81404,0.75795,0.76611,0.38778,1.74274,0.85028,1.90255,0.000594125,0.000594125,0.000594125
161,1866.97,1.03743,0.76454,1.24647,0.6726,0.69956,0.71045,0.35354,1.80809,0.93043,2.1403,0.00059,0.00059,0.00059
162,1878.47,1.09209,0.81561,1.30006,0.52867,0.76521,0.59699,0.3084,1.7438,0.96507,1.95219,0.000585875,0.000585875,0.000585875
163,1888.92,1.03082,0.77564,1.26318,0.65826,0.72267,0.75674,0.38836,1.79564,0.8866,2.02846,0.00058175,0.00058175,0.00058175
164,1900.74,1.02405,0.79293,1.24571,0.66521,0.79598,0.74455,0.39578,1.76812,0.94759,2.00399,0.000577625,0.000577625,0.000577625
165,1913.46,1.00877,0.75824,1.24193,0.63556,0.79659,0.7601,0.37481,1.77455,0.89785,1.99987,0.0005735,0.0005735,0.0005735
166,1924.16,0.99917,0.77906,1.23874,0.72279,0.74098,0.73477,0.35464,1.7947,0.88182,2.02417,0.000569375,0.000569375,0.000569375
167,1935.81,0.99743,0.76555,1.22791,0.76319,0.75455,0.79201,0.40021,1.7749,0.83592,1.96287,0.00056525,0.00056525,0.00056525
168,1946.54,1.03548,0.76879,1.2513,0.63597,0.87686,0.7445,0.39422,1.71244,0.91363,1.90514,0.000561125,0.000561125,0.000561125
169,1956.09,1.01725,0.79084,1.24479,0.7752,0.74745,0.80643,0.40455,1.79023,0.89121,2.01573,0.000557,0.000557,0.000557
170,1966.62,1.02117,0.7857,1.24627,0.78344,0.72264,0.77006,0.41407,1.7337,0.85302,1.93218,0.000552875,0.000552875,0.000552875
171,1977.12,1.00439,0.79476,1.24662,0.72464,0.75468,0.78462,0.38592,1.827,0.9142,2.14663,0.00054875,0.00054875,0.00054875
172,1986.77,1.01133,0.7684,1.2498,0.75027,0.73302,0.77097,0.41394,1.7222,0.90894,1.95337,0.000544625,0.000544625,0.000544625
